901,33 902,122 0
901,32 902,121 0
901,37 902,131 0
901,36 902,127 0
901,38 902,132 0
472,19 473,71 0
660,28 661,103 0
660,29 661,104 0
660,22 661,92 0
660,24 661,95 1
660,25 661,97 0
886,155 887,58 0
472,16 473,66 0
740,87 741,169 0
740,86 741,168 0
740,85 741,165 0
740,84 741,164 1
740,88 741,1 0
596,44 597,107 0
859,138 860,43 0
655,145 656,64 0
859,133 860,39 0
859,132 860,38 0
408,54 409,15 0
601,61 602,114 0
601,60 602,111 1
601,60 602,110 0
254,65 255,28 0
254,64 255,27 1
563,17 564,72 0
563,16 564,71 0
563,19 564,74 0
563,19 564,75 0
953,169 954,81 0
953,168 954,80 0
725,116 726,47 0
833,79 834,179 0
725,111 726,45 0
953,163 954,76 0
953,162 954,75 0
833,71 834,174 0
833,70 834,172 0
945,135 946,59 0
945,134 946,58 0
945,134 946,55 0
952,60 953,152 1
959,105 960,5 0
952,65 953,156 0
420,57 421,7 0
785,34 786,118 0
785,37 786,122 1
785,36 786,120 0
757,27 758,122 0
757,23 758,118 0
981,34 982,50 1
981,34 982,53 0
840,142 841,40 0
420,52 421,3 0
840,141 841,39 0
808,4 809,96 0
917,0 918,108 1
917,3 918,116 0
917,4 918,117 0
622,122 623,45 0
622,126 623,50 0
467,56 468,4 0
467,55 468,1 0
467,50 468,0 1
838,146 839,51 0
838,145 839,50 0
467,58 468,5 0
467,59 468,6 0
682,126 683,70 0
832,129 833,34 0
832,127 833,32 0
832,126 833,29 1
832,125 833,28 0
832,123 833,27 0
832,122 833,26 0
792,56 793,157 0
792,55 793,156 0
479,39 480,91 1
479,30 480,84 0
479,36 480,88 0
176,24 177,0 0
479,34 480,86 0
555,2 556,63 0
555,7 556,67 0
327,7 328,46 1
327,6 328,45 0
327,4 328,43 0
327,2 328,39 1
327,1 328,38 0
824,38 825,136 0
883,30 884,121 0
883,37 884,127 1
883,38 884,128 0
824,32 825,130 0
824,34 825,133 0
824,37 825,134 0
307,50 308,8 0
307,55 308,10 1
307,56 308,11 0
307,59 308,14 1
642,120 643,42 0
642,121 643,43 1
642,122 643,48 0
499,66 500,12 0
499,64 500,6 0
642,128 643,50 0
642,129 643,53 0
773,167 774,74 0
499,69 500,15 0
773,161 774,71 0
773,163 774,73 0
932,75 933,4 0
565,6 566,70 0
932,71 933,0 0
841,83 842,189 0
565,1 566,66 0
433,71 434,27 0
433,70 434,26 0
729,92 730,20 0
433,75 434,31 0
433,74 434,29 0
765,79 766,152 0
765,71 766,143 0
765,77 766,148 0
765,76 766,146 0
679,131 680,59 0
679,130 680,57 0
653,69 654,147 0
679,134 680,61 0
679,137 680,64 0
815,50 816,126 0
815,54 816,128 0
815,59 816,131 0
529,35 530,105 0
529,34 530,100 0
529,36 530,108 0
529,31 530,94 0
529,33 530,99 1
529,38 530,109 0
662,108 663,34 0
662,107 663,33 0
662,100 663,26 0
662,101 663,30 0
662,103 663,31 1
283,31 284,2 1
283,32 284,6 0
628,49 629,126 0
628,45 629,122 0
628,42 629,121 0
283,39 284,10 0
628,41 629,119 0
809,12 810,115 0
809,11 810,114 0
809,17 810,119 0
828,38 829,124 0
828,34 829,120 0
828,30 829,115 0
828,32 829,117 0
661,30 662,101 0
178,4 179,29 1
661,34 662,103 1
661,35 662,107 0
661,36 662,108 0
661,37 662,110 0
661,38 662,112 0
178,9 179,34 0
178,8 179,32 0
845,8 846,108 0
229,26 230,57 0
229,25 230,56 0
870,70 871,165 0
870,72 871,167 0
959,51 960,140 0
845,1 846,99 0
845,2 846,100 0
870,79 871,174 0
845,6 846,103 1
498,18 499,84 0
498,10 499,74 0
498,11 499,76 0
498,12 499,77 0
498,17 499,83 1
438,69 439,20 0
438,68 439,18 0
916,25 917,136 0
438,61 439,11 0
438,60 439,9 0
438,66 439,16 0
438,65 439,13 0
768,37 769,127 0
916,21 917,132 0
961,161 962,78 0
961,166 962,84 0
961,165 962,83 0
963,106 964,11 1
532,115 533,66 1
344,62 345,25 0
522,27 523,89 0
522,26 523,88 0
522,24 523,85 0
522,21 523,83 0
522,20 523,82 1
814,63 815,129 0
814,64 815,133 0
389,31 390,64 0
389,33 390,65 0
389,37 390,69 0
389,36 390,68 0
685,28 686,107 1
514,80 515,25 0
514,83 515,29 0
514,85 515,30 0
514,85 515,31 0
514,87 515,33 1
826,164 827,53 0
914,134 915,38 0
914,136 915,39 0
914,130 915,34 0
534,78 535,16 0
534,76 535,14 0
534,74 535,9 0
534,73 535,8 0
965,139 966,48 0
523,88 524,25 0
523,89 524,28 0
965,134 966,46 0
523,85 524,21 0
523,85 524,22 0
523,82 524,18 1
523,83 524,20 0
965,132 966,45 0
716,75 717,150 0
716,74 717,148 0
526,29 527,80 1
526,21 527,72 0
526,27 527,79 0
862,93 863,181 0
835,178 836,91 0
526,24 527,73 0
927,167 928,56 0
927,168 928,57 0
803,53 804,136 0
873,62 874,44 0
873,62 874,48 0
721,168 722,82 0
306,40 307,4 1
721,163 722,76 0
306,45 307,11 1
306,44 307,10 0
306,47 307,13 0
721,167 722,81 0
755,153 756,73 0
538,9 539,61 0
878,87 879,3 0
878,80 879,159 0
565,96 566,23 0
878,88 879,4 0
969,27 970,136 1
969,28 970,137 0
478,22 479,84 1
478,27 479,88 0
478,24 479,85 0
565,90 566,19 0
979,104 980,4 0
979,102 980,2 0
787,0 788,90 0
787,2 788,93 0
565,99 566,25 0
378,77 379,37 0
378,76 379,36 1
378,71 379,30 0
378,70 379,29 0
378,72 379,33 0
778,51 779,145 0
527,83 528,25 0
527,80 528,23 1
273,45 274,14 1
527,86 528,28 0
527,84 528,26 0
687,13 688,89 0
579,92 580,21 0
863,65 864,175 0
937,94 938,4 1
579,94 580,22 0
579,95 580,23 0
764,62 765,146 0
764,60 765,145 0
764,67 765,153 0
764,65 765,151 0
764,69 765,155 0
687,15 688,93 0
787,119 788,29 0
501,62 502,113 0
451,22 452,68 0
787,117 788,27 0
787,116 788,24 1
787,116 788,26 0
451,26 452,71 0
787,110 788,17 0
787,112 788,21 0
704,126 705,57 0
704,125 705,56 0
704,121 705,54 0
781,7 782,92 1
781,3 782,90 0
781,0 782,89 0
629,56 630,146 0
629,54 630,141 0
629,55 630,143 0
629,52 630,137 0
629,50 630,136 0
391,56 392,21 0
391,57 392,24 1
334,34 335,0 1
334,34 335,1 0
629,58 630,148 0
734,105 735,13 0
734,106 735,14 1
734,107 735,15 0
734,100 735,8 0
947,151 948,76 0
947,150 948,75 0
969,185 970,95 0
969,186 970,97 0
969,187 970,98 0
969,181 970,91 0
648,59 649,145 0
648,58 649,144 0
648,55 649,140 0
969,189 970,100 1
848,160 849,63 0
247,13 248,40 0
848,162 849,66 0
848,163 849,67 0
247,16 248,46 0
848,165 849,70 0
848,166 849,72 0
100,1 101,12 1
100,2 101,14 1
100,5 101,17 0
100,6 101,18 1
836,122 837,25 0
224,12 225,41 1
960,130 961,36 0
578,54 579,122 0
960,133 961,38 0
960,134 961,40 0
224,17 225,49 0
578,53 579,121 0
241,5 242,44 0
816,55 817,145 0
960,139 961,43 0
860,75 861,183 0
395,83 396,41 0
860,76 861,184 0
860,71 861,179 0
860,70 861,178 0
128,23 129,14 0
128,22 129,13 1
860,79 861,185 1
560,64 561,122 0
960,73 961,161 0
960,70 961,156 0
517,77 518,27 0
709,48 710,134 0
709,49 710,136 0
709,44 710,127 0
517,70 518,22 0
709,46 710,133 0
709,40 710,125 0
709,41 710,126 1
996,79 997,178 0
996,72 997,170 0
996,71 997,169 0
606,109 607,45 1
678,29 679,111 1
606,100 607,35 0
606,101 607,36 1
606,106 607,41 0
606,104 607,39 0
982,49 983,23 0
982,49 983,26 0
988,21 989,118 0
982,44 983,16 1
988,25 989,120 0
982,40 983,7 0
390,19 391,63 0
390,18 391,62 0
928,101 929,216 0
390,15 391,57 1
390,14 391,56 0
928,106 929,0 0
678,20 679,99 0
543,48 544,116 0
678,23 679,102 0
678,23 679,103 0
869,100 870,209 0
543,40 544,102 1
543,42 544,105 0
543,43 544,106 0
543,45 544,112 0
617,46 618,125 0
617,40 618,120 0
617,41 618,123 0
617,42 618,124 1
13,0 14,0 1
551,56 552,114 0
551,57 552,117 1
551,50 552,108 1
551,53 552,112 0
856,176 857,92 1
856,177 857,93 0
551,58 552,118 0
856,173 857,86 0
856,170 857,84 0
274,37 275,8 0
484,26 485,88 0
484,27 485,91 0
484,20 485,80 0
484,20 485,83 0
484,21 485,84 1
274,31 275,2 0
810,101 811,6 0
810,101 811,4 0
858,139 859,41 0
810,104 811,8 0
810,109 811,12 0
858,134 859,36 0
682,66 683,1 0
858,137 859,38 0
605,47 606,114 0
731,96 732,17 1
731,97 732,18 0
731,93 732,13 0
602,43 603,115 0
948,67 949,150 0
948,67 949,2 0
948,66 949,149 0
602,45 603,118 0
569,55 570,112 0
569,54 570,110 0
569,59 570,0 0
707,99 708,21 0
713,42 714,122 0
803,88 804,167 0
803,80 804,162 0
803,86 804,166 0
803,85 804,164 0
454,110 455,51 1
454,114 455,55 0
396,53 397,10 0
396,53 397,8 0
396,55 397,13 0
901,127 902,37 0
901,128 902,38 1
829,28 830,130 0
796,199 797,87 0
796,198 797,86 0
796,192 797,78 0
796,194 797,80 1
739,126 740,48 0
739,124 740,46 0
739,120 740,41 0
739,128 740,51 0
654,118 655,45 0
653,94 654,16 0
309,49 310,11 1
654,110 655,28 0
654,111 655,29 0
654,113 655,34 0
654,114 655,36 0
654,116 655,41 0
654,117 655,44 0
704,11 705,90 0
462,60 463,15 0
815,127 816,37 0
365,68 366,39 0
842,81 843,178 0
990,58 991,162 0
842,85 843,185 0
365,60 366,29 0
842,89 843,187 0
365,62 366,34 0
990,50 991,152 1
990,57 991,160 0
746,52 747,139 0
746,55 747,143 0
746,58 747,145 0
746,59 747,146 0
840,187 841,95 1
840,184 841,93 0
935,97 936,9 1
809,7 810,109 0
625,99 626,14 0
472,68 473,15 0
472,65 473,11 0
828,11 829,103 0
472,67 473,14 0
925,101 926,6 0
397,60 398,12 0
397,63 398,14 0
457,85 458,24 1
457,83 458,22 0
457,81 458,21 0
457,89 458,27 0
678,60 679,131 0
678,63 679,137 0
678,62 679,134 0
678,65 679,140 1
694,156 695,71 0
678,66 679,141 0
678,69 679,147 0
678,68 679,146 0
344,20 345,55 0
344,23 345,59 0
344,25 345,60 0
666,82 667,153 0
344,26 345,63 0
344,29 345,64 1
880,113 881,8 0
376,42 377,75 0
376,43 377,76 0
376,46 377,78 1
376,45 377,77 0
868,76 869,165 0
868,71 869,162 0
621,58 622,130 0
621,59 622,132 0
950,92 951,185 0
950,91 951,181 0
950,91 951,184 0
621,52 622,125 0
950,96 951,2 1
979,22 980,118 1
67,11 68,3 1
67,10 68,2 1
778,97 779,23 0
778,95 779,21 0
778,94 779,20 0
778,99 779,27 0
778,98 779,24 0
790,115 791,19 0
283,26 284,63 0
677,129 678,47 0
721,91 722,5 0
677,124 678,42 0
677,127 678,44 0
747,94 748,7 0
747,96 748,8 0
790,117 791,24 0
943,120 944,55 0
811,145 812,44 0
814,166 815,60 0
814,165 815,59 0
814,161 815,54 0
784,3 785,89 0
784,0 785,85 0
784,6 785,92 0
458,56 459,0 0
458,57 459,6 0
214,29 215,5 0
214,28 215,4 0
691,43 692,121 0
462,15 463,69 0
462,14 463,68 0
422,30 423,83 1
422,37 423,95 1
422,36 423,90 0
422,36 423,94 0
214,25 215,0 1
691,49 692,127 0
620,19 621,95 0
620,18 621,94 0
485,32 486,83 0
622,83 623,16 1
620,10 621,86 0
485,39 486,88 0
620,16 621,92 1
851,15 852,108 0
851,13 852,107 0
851,12 852,105 0
851,11 852,103 0
676,183 677,82 0
586,99 587,24 1
851,19 852,111 0
851,19 852,112 0
638,21 639,84 1
638,22 639,86 0
638,27 639,90 0
270,18 271,49 0
270,19 271,50 0
270,14 271,44 1
270,15 271,45 0
270,11 271,40 1
852,169 853,84 0
852,165 853,80 0
852,164 853,78 0
852,160 853,76 0
642,0 643,71 0
642,3 643,75 0
642,4 643,76 0
642,6 643,78 0
953,18 954,102 0
952,140 953,61 0
855,39 856,134 0
842,132 843,42 0
842,132 843,44 0
964,134 965,32 0
964,131 965,30 0
595,39 596,89 0
595,36 596,86 1
595,32 596,85 0
953,11 954,94 0
611,48 612,112 1
611,49 612,114 0
611,46 612,110 0
611,42 612,106 0
611,40 612,105 0
217,31 218,14 1
217,30 218,8 0
217,33 218,18 0
946,88 947,18 1
217,34 218,20 0
728,39 729,118 0
609,90 610,22 0
217,38 218,21 0
609,93 610,24 1
609,96 610,25 0
197,23 198,0 1
910,19 911,122 0
910,18 911,121 0
910,12 911,113 0
705,118 706,36 0
946,82 947,16 0
705,116 706,35 0
839,164 840,77 0
839,167 840,79 0
839,163 840,74 0
839,168 840,81 0
364,71 365,31 1
364,74 365,35 0
721,45 722,129 0
631,13 632,77 1
363,22 364,60 0
767,108 768,37 0
631,17 632,82 0
602,75 603,23 0
631,15 632,78 0
197,28 198,5 0
812,3 813,97 0
607,62 608,136 0
695,125 696,41 0
695,127 696,42 0
695,122 696,38 0
697,148 698,57 0
711,173 712,75 0
599,119 600,49 0
697,140 698,50 0
599,114 600,47 0
697,143 698,52 0
697,144 698,53 0
746,150 747,70 0
746,151 747,71 0
746,154 747,72 0
746,158 747,76 0
377,58 378,5 0
377,59 378,7 0
493,111 494,54 0
377,53 378,0 0
780,13 781,104 0
377,56 378,2 1
780,15 781,106 0
780,16 781,107 0
561,39 562,105 0
911,24 912,113 1
911,21 912,108 0
567,69 568,7 1
911,22 912,110 0
567,65 568,3 0
567,66 568,4 0
911,29 912,119 0
911,28 912,118 0
567,62 568,124 0
567,63 568,0 0
693,110 694,37 0
693,116 694,40 0
890,126 891,16 0
693,119 694,42 0
409,15 410,53 0
189,48 190,21 0
409,11 410,51 0
409,11 410,52 0
189,46 190,19 0
189,43 190,17 0
189,40 190,16 1
409,19 410,56 0
618,132 619,59 0
618,133 619,62 0
618,130 619,57 0
659,102 660,38 0
758,154 759,59 0
618,134 619,63 0
758,156 759,61 0
659,109 660,42 0
987,64 988,152 0
617,116 618,41 0
617,114 618,39 0
916,99 917,210 0
688,126 689,47 0
688,127 689,48 0
688,123 689,43 0
272,8 273,34 0
272,1 273,29 1
272,7 273,33 1
423,23 424,79 0
523,110 524,49 1
423,21 424,78 0
854,24 855,119 0
523,117 524,53 0
854,29 855,128 1
888,54 889,155 0
423,29 424,87 1
423,28 424,83 0
888,51 889,154 1
888,51 889,151 0
502,104 503,39 0
323,8 324,41 0
502,100 503,35 0
502,103 503,38 0
323,3 324,38 0
323,2 324,34 0
559,4 560,64 0
323,0 324,30 1
323,7 324,40 0
502,108 503,42 0
657,86 658,24 0
750,2 751,86 0
921,108 922,228 0
921,101 922,220 0
921,102 922,222 0
921,105 922,224 0
921,107 922,227 0
489,52 490,122 0
970,110 971,5 0
489,50 490,117 1
489,51 490,121 0
173,21 174,38 0
902,68 903,156 0
489,54 490,0 0
489,55 490,2 0
489,58 490,8 0
972,179 973,72 1
902,60 903,151 0
561,7 562,72 0
146,37 147,15 0
561,5 562,70 1
561,4 562,69 0
839,89 840,187 1
857,114 858,10 0
886,145 887,45 0
839,80 840,177 0
839,86 840,184 0
839,85 840,181 0
843,49 844,136 1
843,42 844,128 0
843,45 844,134 0
843,44 844,133 0
857,117 858,12 0
759,40 760,121 0
819,93 820,174 1
819,92 820,173 0
819,99 820,180 0
825,15 826,123 0
976,102 977,222 1
825,17 826,124 0
825,10 826,116 0
825,10 826,118 0
825,11 826,119 0
976,106 977,227 0
976,107 977,230 0
825,18 826,127 0
620,57 621,125 0
610,59 611,137 0
511,76 512,28 1
511,75 512,27 0
511,70 512,21 0
554,61 555,140 0
511,79 512,30 0
183,24 184,8 0
339,75 340,29 1
525,100 526,38 0
525,102 526,42 0
525,103 526,44 0
525,107 526,46 1
525,108 526,48 0
269,13 270,39 0
269,10 270,38 1
339,78 340,32 0
736,179 737,83 0
736,170 737,75 0
736,174 737,79 0
779,167 780,83 0
779,166 780,81 0
933,53 934,142 0
779,163 780,78 0
779,161 780,77 0
779,160 780,76 1
933,58 934,147 0
696,157 697,80 0
696,154 697,75 0
696,155 697,76 0
488,98 489,56 0
696,150 697,68 0
284,18 285,60 0
488,95 489,54 0
488,94 489,52 0
488,96 489,55 0
284,13 285,55 1
488,90 489,50 1
284,11 285,51 0
284,10 285,49 0
177,29 178,5 1
301,70 302,30 1
177,20 178,1 0
177,25 178,2 0
177,27 178,4 1
702,24 703,102 0
708,109 709,40 0
708,104 709,36 0
708,107 709,37 0
708,101 709,32 1
708,102 709,33 0
892,127 893,35 0
892,121 893,30 0
173,24 174,42 0
685,102 686,14 0
685,104 686,17 1
685,108 686,20 0
919,28 920,151 0
723,98 724,22 1
723,97 724,18 0
919,24 920,148 0
919,21 920,143 0
919,20 920,142 0
723,91 724,11 0
723,90 724,9 0
651,39 652,116 0
651,38 652,114 0
656,127 657,39 0
651,36 652,113 0
656,123 657,37 0
651,32 652,110 0
654,72 655,5 0
654,76 655,6 1
518,48 519,104 0
566,75 567,9 1
566,76 567,10 0
566,70 567,4 0
956,157 957,82 1
956,156 957,81 1
956,151 957,74 1
518,47 519,103 0
485,0 486,53 0
485,1 486,54 0
601,121 602,49 0
622,8 623,76 0
485,4 486,57 0
311,69 312,37 0
601,124 602,54 1
485,8 486,58 0
601,129 602,56 0
622,0 623,69 0
622,7 623,75 0
311,62 312,32 0
622,4 623,72 0
794,120 795,19 0
794,121 795,20 0
794,124 795,26 0
794,125 795,27 0
330,21 331,66 0
794,129 795,29 0
330,29 331,75 0
698,36 699,124 0
285,24 286,56 1
647,29 648,85 0
499,9 500,67 0
499,8 500,66 0
730,122 731,46 0
730,126 731,48 1
499,2 500,62 0
984,90 985,3 0
499,0 500,58 0
853,74 854,164 0
872,78 873,188 0
860,113 861,14 0
976,4 977,121 0
799,16 800,124 0
454,93 455,30 0
799,11 800,116 1
698,38 699,125 0
776,144 777,41 0
705,4 706,84 1
774,113 775,22 0
889,41 890,144 1
889,42 890,145 0
978,2 979,104 0
385,18 386,59 1
859,57 860,158 0
973,121 974,6 0
973,120 974,4 0
655,36 656,118 0
655,34 656,117 0
737,26 738,108 0
737,25 738,107 0
321,50 322,10 0
737,21 738,100 1
321,52 322,14 0
586,145 587,68 0
586,141 587,65 0
270,52 271,22 0
350,66 351,18 0
350,67 351,19 1
350,60 351,14 1
350,61 351,15 0
452,57 453,4 0
942,70 943,21 0
942,77 943,27 1
722,161 723,72 0
457,57 458,98 1
856,33 857,138 0
283,0 284,33 0
283,2 284,37 0
283,3 284,39 0
283,7 284,41 0
388,18 389,57 0
942,108 943,61 1
540,26 541,98 0
181,9 182,23 0
633,117 634,28 0
633,116 634,27 0
633,112 634,24 0
46,3 47,5 1
46,0 47,3 1
46,6 47,2 1
736,88 737,168 0
46,5 47,0 1
736,84 737,165 1
367,90 368,39 0
736,83 737,164 0
736,80 737,162 0
733,29 734,129 0
733,22 734,118 0
733,21 734,116 0
780,44 781,134 0
733,27 734,124 1
733,25 734,120 0
804,94 805,0 0
804,96 805,2 0
804,91 805,183 0
719,54 720,141 0
804,92 805,186 0
719,58 720,149 0
804,98 805,4 0
924,41 925,130 0
127,20 128,2 0
127,21 128,6 1
127,23 128,8 0
127,26 128,10 1
127,29 128,11 1
852,126 853,40 0
965,48 966,141 0
469,88 470,25 1
469,87 470,24 0
429,64 430,8 1
429,67 430,10 0
429,66 430,9 0
469,83 470,23 0
429,60 430,6 0
469,81 470,21 0
845,161 846,66 0
845,161 846,65 0
845,163 846,70 0
845,162 846,68 0
845,165 846,71 0
455,71 456,19 0
845,168 846,75 0
455,72 456,20 0
455,77 456,24 0
868,188 869,71 0
868,189 869,72 0
348,50 349,14 0
348,53 349,18 0
868,180 869,65 0
868,183 869,66 0
348,58 349,23 0
868,186 869,67 0
803,132 804,38 0
803,133 804,39 0
803,139 804,41 0
652,90 653,0 0
652,91 653,5 0
652,91 653,8 0
652,92 653,9 0
652,93 653,12 1
652,94 653,14 0
163,21 164,3 0
618,56 619,140 0
618,57 619,141 0
826,43 827,136 0
618,51 619,135 0
265,38 266,9 0
861,77 862,177 0
598,120 599,34 0
861,75 862,176 0
861,72 862,171 0
941,50 942,42 1
163,24 164,7 0
598,129 599,46 0
265,36 266,6 0
265,37 266,8 0
701,95 702,16 0
701,95 702,18 0
701,93 702,14 1
701,91 702,12 0
701,90 702,9 0
474,76 475,24 0
474,77 475,26 1
474,71 475,18 0
474,72 475,19 0
447,104 448,40 0
447,107 448,43 0
447,106 448,42 0
887,153 888,51 1
431,65 432,19 1
732,82 733,162 0
732,83 733,163 1
732,80 733,158 0
732,86 733,168 0
837,144 838,70 1
968,32 969,130 0
742,92 743,0 0
742,93 743,1 0
646,89 647,12 0
742,96 743,4 0
742,97 743,6 1
718,98 719,16 0
575,13 576,69 0
866,110 867,16 0
718,97 719,13 0
718,91 719,7 1
718,92 719,11 0
643,108 644,33 0
431,67 432,24 0
76,3 77,11 1
643,102 644,29 0
643,107 644,32 0
588,4 589,72 0
817,29 818,122 0
588,7 589,75 1
588,1 589,67 0
588,3 589,68 0
817,21 818,117 0
817,23 818,118 0
817,24 818,120 0
